#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S20
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003462
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3590036
MEMORY_USAGE : 44.94 %
BATTERY_VOLTAGE : 4.19922
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 29/09/2025 15:46:29
CONNECTION_SYSTEM_DATE_TIME : 29/09/2025 15:44:21
CONNECTION_DEVICE_DATE_TIME : 29/09/2025 15:44:22
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
18/09/2025 10:38:04;0;0;21.20;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:38:14;0;0;21.20;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:38:24;0;0;21.19;20.94;0;0;0;0;0;0;0;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:38:34;0;0;21.19;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:38:44;0;0;21.19;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:38:54;0;0;21.17;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:04;0;0;21.17;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:14;0;0;21.17;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:24;0;0;21.16;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:34;0;0;21.15;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:44;0;0;21.15;20.88;0;0;0;0;0;0;0;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:39:54;0;0;21.15;20.88;0;3;0.3;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:04;0;0;21.14;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:14;0;0;21.14;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:24;0;0;21.13;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:34;0;0;21.13;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:44;0;0;21.13;20.88;0;7;0.7;1;0.1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:40:54;0;0;21.13;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:04;0;0;21.12;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:14;0;0;21.11;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:24;0;0;21.11;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:34;0;0;21.11;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:44;0;0;21.10;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:41:54;0;0;21.10;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:04;0;0;21.09;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:14;0;0;21.09;20.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:24;0;0;21.08;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:34;0;0;21.08;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:44;0;0;21.08;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:42:54;0;0;21.06;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:04;0;0;21.06;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:14;0;0;21.06;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:24;0;0;21.06;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:34;0;0;21.05;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:44;0;0;21.06;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:43:54;0;0;21.04;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:04;0;0;21.03;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:14;0;0;21.04;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:24;0;0;21.03;20.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:34;0;0;21.02;20.75;0;0;0;0;0;0;0;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:44;0;0;21.02;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:44:54;0;0;21.02;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:04;0;0;21.02;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:14;0;0;21.00;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:24;0;0;21.01;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:34;0;0;21.01;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:44;0;0;21.00;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:45:54;0;0;20.99;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:04;0;0;21.00;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:14;0;0;20.99;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:24;0;0;20.98;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:34;0;0;20.98;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:44;0;0;20.97;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:46:54;0;0;20.97;20.75;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:04;0;0;20.97;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:14;0;0;20.96;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:24;0;0;20.97;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:34;0;0;20.95;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:44;0;0;20.95;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:47:54;0;0;20.95;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:04;0;0;20.95;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:14;0;0;20.94;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:24;0;0;20.95;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:34;0;0;20.93;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:44;0;0;20.92;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:48:54;0;0;20.92;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:04;0;0;20.92;20.69;0;0;0;0;0;0;0;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:14;0;0;20.92;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:24;0;0;20.91;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:34;0;0;20.90;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:44;0;0;20.91;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:49:54;0;0;20.91;20.69;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:04;0;0;20.90;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:14;0;0;20.89;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:24;0;0;20.89;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:34;0;0;20.90;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:44;0;0;20.88;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:50:54;0;0;20.88;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:04;0;0;20.88;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:14;0;0;20.88;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:24;0;0;20.87;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:34;0;0;20.86;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:44;0;0;20.87;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:51:54;0;0;20.86;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:04;0;0;20.85;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:14;0;0;20.85;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:24;0;0;20.85;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:34;0;0;20.85;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:44;0;0;20.84;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:52:54;0;0;20.84;20.62;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:04;0;0;20.83;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:14;0;0;20.84;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:24;0;0;20.83;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:34;0;0;20.83;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:44;0;0;20.83;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:53:54;0;0;20.82;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:04;0;0;20.82;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:14;0;0;20.81;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:24;0;0;20.81;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:34;0;0;20.82;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:44;0;0;20.81;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:54:54;0;0;20.80;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:04;0;0;20.80;20.56;0;19;1.9;1;0.1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:14;0;0;20.79;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:24;0;0;20.79;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:34;0;0;20.79;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:44;0;0;20.79;20.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:55:54;0;0;20.78;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:04;0;0;20.77;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:14;0;0;20.78;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:24;0;0;20.77;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:34;0;0;20.77;20.50;0;0;0;0;0;0;0;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:44;0;0;20.77;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:56:54;0;0;20.76;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:04;0;0;20.76;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:14;0;0;20.76;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:24;0;0;20.76;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:34;0;0;20.75;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:44;0;0;20.75;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:57:54;0;0;20.75;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:04;0;0;20.75;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:14;0;0;20.73;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:24;0;0;20.74;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:34;0;0;20.74;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:44;0;0;20.73;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:58:54;0;0;20.73;20.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:04;0;0;20.73;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:14;0;0;20.72;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:24;0;0;20.71;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:34;0;0;20.72;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:44;0;0;20.72;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 10:59:54;0;0;20.71;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:04;0;0;20.70;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:14;0;0;20.70;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:24;0;0;20.71;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:34;0;0;20.71;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:44;0;0;20.69;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:00:54;0;0;20.69;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:04;0;0;20.70;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:14;0;0;20.69;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:24;0;0;20.68;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:34;0;0;20.68;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:44;0;0;20.68;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:01:54;0;0;20.68;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:04;0;0;20.68;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:14;0;0;20.67;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:24;0;0;20.67;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:34;0;0;20.67;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:44;0;0;20.66;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:02:54;0;0;20.66;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:04;0;0;20.66;20.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:14;0;0;20.66;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:24;0;0;20.66;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:34;0;0;20.65;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:44;0;0;20.65;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:03:54;0;0;20.64;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:04;0;0;20.64;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:14;0;0;20.64;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:24;0;0;20.63;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:34;0;0;20.64;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:44;0;0;20.63;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:04:54;0;0;20.64;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:04;0;0;20.62;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:14;0;0;20.63;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:24;0;0;20.62;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:34;0;0;20.61;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:44;0;0;20.62;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:05:54;0;0;20.61;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:04;0;0;20.62;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:14;0;0;20.62;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:24;0;0;20.60;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:34;0;0;20.60;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:44;0;0;20.60;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:06:54;0;0;20.60;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:04;0;0;20.59;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:14;0;0;20.60;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:24;0;0;20.59;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:34;0;0;20.58;20.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:44;0;0;20.58;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:07:54;0;0;20.58;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
18/09/2025 11:08:04;0;0;20.58;20.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
