#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S11
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 31/12/1999
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003249
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 2933841
MEMORY_USAGE : 36.73 %
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 06/10/2025 13:46:46
CONNECTION_SYSTEM_DATE_TIME : 06/10/2025 13:44:47
CONNECTION_DEVICE_DATE_TIME : 01/01/1970 00:00:06
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
17/09/2025 09:43:08;0;0;22.52;22.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:43:18;0;0;22.50;22.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:43:28;0;0;22.50;22.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:43:38;0;0;22.50;22.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:43:48;0;0;22.49;22.56;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:43:58;0;0;22.48;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:08;0;0;22.47;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:18;0;0;22.45;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:28;0;0;22.46;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:38;0;0;22.46;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:48;0;0;22.43;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:44:58;0;0;22.43;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:08;0;0;22.42;22.50;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:18;0;0;22.42;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:28;0;0;22.41;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:38;0;0;22.40;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:48;0;0;22.40;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:45:58;0;0;22.39;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:08;0;0;22.38;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:18;0;0;22.37;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:28;0;0;22.37;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:38;0;0;22.36;22.44;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:48;0;0;22.35;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:46:58;0;0;22.35;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:08;0;0;22.34;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:18;0;0;22.33;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:28;0;0;22.32;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:38;0;0;22.32;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:48;0;0;22.32;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:47:58;0;0;22.30;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:08;0;0;22.30;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:18;0;0;22.28;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:28;0;0;22.29;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:38;0;0;22.29;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:48;0;0;22.28;22.38;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:48:58;0;0;22.27;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:08;0;0;22.26;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:18;0;0;22.25;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:28;0;0;22.25;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:38;0;0;22.25;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:48;0;0;22.23;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:49:58;0;0;22.24;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:08;0;0;22.22;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:18;0;0;22.22;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:28;0;0;22.21;22.31;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:38;0;0;22.21;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:48;0;0;22.21;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:50:58;0;0;22.20;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:08;0;0;22.19;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:18;0;0;22.18;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:28;0;0;22.18;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:38;0;0;22.17;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:48;0;0;22.18;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:51:58;0;0;22.16;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:08;0;0;22.16;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:18;0;0;22.15;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:28;0;0;22.15;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:38;0;0;22.13;22.25;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:48;0;0;22.14;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:52:58;0;0;22.13;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:08;0;0;22.13;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:18;0;0;22.12;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:28;0;0;22.12;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:38;0;0;22.11;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:48;0;0;22.12;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:53:58;0;0;22.10;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:08;0;0;22.09;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:18;0;0;22.09;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:28;0;0;22.09;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:38;0;0;22.08;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:48;0;0;22.09;22.19;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:54:58;0;0;22.07;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:08;0;0;22.06;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:18;0;0;22.07;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:28;0;0;22.06;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:38;0;0;22.05;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:48;0;0;22.06;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:55:58;0;0;22.04;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:08;0;0;22.04;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:18;0;0;22.03;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:28;0;0;22.04;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:38;0;0;22.02;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:48;0;0;22.02;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:56:58;0;0;22.02;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:08;0;0;22.01;22.12;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:18;0;0;22.01;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:28;0;0;22.00;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:38;0;0;22.01;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:48;0;0;22.00;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:57:58;0;0;21.99;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:08;0;0;21.99;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:18;0;0;21.98;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:28;0;0;21.99;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:38;0;0;21.98;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:48;0;0;21.97;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:58:58;0;0;21.97;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:08;0;0;21.96;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:18;0;0;21.96;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:28;0;0;21.96;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:38;0;0;21.95;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:48;0;0;21.95;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 09:59:58;0;0;21.95;22.06;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:08;0;0;21.94;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:18;0;0;21.93;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:28;0;0;21.93;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:38;0;0;21.94;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:48;0;0;21.92;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:00:58;0;0;21.92;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:08;0;0;21.92;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:18;0;0;21.93;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:28;0;0;21.92;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:38;0;0;21.92;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:48;0;0;21.90;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:01:58;0;0;21.91;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:08;0;0;21.90;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:18;0;0;21.90;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:28;0;0;21.90;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:38;0;0;21.89;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:48;0;0;21.89;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:02:58;0;0;21.88;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:08;0;0;21.88;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:18;0;0;21.88;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:28;0;0;21.88;22.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:38;0;0;21.87;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:48;0;0;21.87;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:03:58;0;0;21.86;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:08;0;0;21.86;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:18;0;0;21.86;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:28;0;0;21.85;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:38;0;0;21.85;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:48;0;0;21.85;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:04:58;0;0;21.84;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:08;0;0;21.85;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:18;0;0;21.84;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:28;0;0;21.84;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:38;0;0;21.82;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:48;0;0;21.84;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:05:58;0;0;21.82;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:08;0;0;21.84;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:18;0;0;21.82;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:28;0;0;21.82;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:38;0;0;21.82;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:48;0;0;21.81;21.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:06:58;0;0;21.81;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:08;0;0;21.81;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:18;0;0;21.81;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:28;0;0;21.80;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:38;0;0;21.80;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:48;0;0;21.78;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:07:58;0;0;21.80;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:08;0;0;21.79;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:18;0;0;21.79;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:28;0;0;21.79;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:38;0;0;21.78;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:48;0;0;21.79;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:08:58;0;0;21.78;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:08;0;0;21.78;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:18;0;0;21.77;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:28;0;0;21.78;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:38;0;0;21.77;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:48;0;0;21.77;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:09:58;0;0;21.76;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:08;0;0;21.76;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:18;0;0;21.76;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:28;0;0;21.76;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:38;0;0;21.76;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:48;0;0;21.75;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:10:58;0;0;21.74;21.88;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:08;0;0;21.76;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:18;0;0;21.74;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:28;0;0;21.75;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:38;0;0;21.74;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:48;0;0;21.75;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:11:58;0;0;21.73;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:08;0;0;21.73;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:18;0;0;21.73;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:28;0;0;21.72;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:38;0;0;21.73;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:48;0;0;21.72;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:12:58;0;0;21.72;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
17/09/2025 10:13:08;0;0;21.72;21.81;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
