#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S14
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003460
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1600842
MEMORY_USAGE : 20.04 %
BATTERY_VOLTAGE : 4.17969
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 23/09/2025 15:40:53
CONNECTION_SYSTEM_DATE_TIME : 23/09/2025 15:39:57
CONNECTION_DEVICE_DATE_TIME : 23/09/2025 15:40:21
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
18/09/2025 15:53:40;0;0;29.40;28.12;0;173;17.3;9;0.9;0;0;711.33;288.25;49.40;179.47;133.87;15.72;0.00;0.00;0
18/09/2025 15:53:50;0;0;29.44;28.19;0;321;32.1;27;2.7;0;0;1103.24;447.06;79.01;274.05;208.62;24.18;0.00;0.00;0
18/09/2025 15:54:00;0;0;29.47;28.19;0;112;11.2;4;0.4;0;0;1373.25;556.47;98.61;339.31;261.49;29.74;0.00;0.00;0
18/09/2025 15:54:10;0;0;29.49;28.25;0;188;18.8;9;0.9;0;0;1356.99;549.88;100.37;337.79;254.15;29.97;0.00;0.00;0
18/09/2025 15:54:20;0;0;29.51;28.31;0;172;17.2;10;1;0;0;1319.63;534.74;97.60;330.25;238.18;29.34;0.00;0.00;0
18/09/2025 15:54:30;0;0;29.55;28.31;0;133;13.3;5;0.5;0;0;1307.44;529.80;96.14;325.90;237.60;29.34;0.00;0.00;0
18/09/2025 15:54:40;0;0;29.58;28.31;0;182;18.2;9;0.9;0;0;700.31;283.78;54.03;172.82;127.80;14.52;0.00;0.00;0
18/09/2025 15:54:50;0;0;29.61;28.38;0;154;15.4;8;0.8;0;0;74.80;30.31;11.85;15.07;2.84;3.42;0.00;0.00;0
18/09/2025 15:55:00;0;0;29.64;28.38;0;94;9.4;5;0.5;0;0;12.92;5.24;1.93;2.76;0.63;0.70;0.00;0.00;0
18/09/2025 15:55:10;0;0;29.67;28.44;0;92;9.2;0;0;0;0;50.26;20.37;9.35;12.95;3.29;2.63;0.00;0.00;0
18/09/2025 15:55:20;0;0;29.68;28.44;0;118;11.8;6;0.6;0;0;229.36;92.94;44.79;92.94;104.41;18.56;0.00;0.00;0
18/09/2025 15:55:30;0;0;29.71;28.50;0;85;8.5;2;0.2;0;0;597.05;241.94;43.77;148.84;111.46;13.76;0.00;0.00;0
18/09/2025 15:55:40;0;0;29.73;28.50;0;73;7.3;0;0;0;0;480.88;194.86;36.58;119.33;89.50;11.29;0.00;0.00;0
18/09/2025 15:55:50;0;0;29.77;28.56;0;165;16.5;8;0.8;0;0;720.92;292.13;52.05;180.01;134.08;16.85;0.00;0.00;0
18/09/2025 15:56:00;0;0;29.79;28.56;0;191;19.1;14;1.4;0;0;622.85;252.39;45.29;156.40;114.88;14.56;0.00;0.00;0
18/09/2025 15:56:10;0;0;29.82;28.62;0;174;17.4;6;0.6;0;0;650.27;263.50;48.67;161.22;120.94;14.87;0.00;0.00;0
18/09/2025 15:56:20;0;0;29.84;28.62;0;93;9.3;4;0.4;0;0;1062.21;430.43;80.95;259.84;199.87;23.75;0.00;0.00;0
18/09/2025 15:56:30;0;0;29.85;28.69;0;87;8.7;3;0.3;0;0;1204.94;488.27;88.92;295.80;228.56;26.52;0.00;0.00;0
18/09/2025 15:56:40;0;0;29.89;28.69;0;90;9;0;0;0;0;1237.38;501.41;89.83;304.11;236.87;26.74;0.00;0.00;0
18/09/2025 15:56:50;0;0;29.90;28.69;0;109;10.9;2;0.2;0;0;1241.90;503.24;89.75;305.55;237.92;26.85;0.00;0.00;0
18/09/2025 15:57:00;0;0;29.94;28.75;0;106;10.6;8;0.8;1;0.1;1278.14;517.93;91.39;314.82;245.15;27.56;0.00;0.00;0
18/09/2025 15:57:10;0;0;29.95;28.75;0;65;6.5;1;0.1;0;0;1263.63;512.05;90.30;311.57;242.54;27.05;0.00;0.00;0
18/09/2025 15:57:20;0;0;29.98;28.81;0;126;12.6;5;0.5;0;0;1253.41;507.91;90.66;308.54;239.49;27.09;0.00;0.00;0
18/09/2025 15:57:30;0;0;30.00;28.81;0;121;12.1;3;0.3;0;0;1091.19;442.17;78.03;269.66;209.42;23.75;0.00;0.00;0
18/09/2025 15:57:40;0;0;30.03;28.88;0;123;12.3;5;0.5;0;0;143.72;58.24;10.18;37.40;24.65;3.96;0.00;0.00;0
18/09/2025 15:57:50;0;0;30.05;28.88;0;96;9.6;1;0.1;0;0;602.83;244.28;43.99;149.08;113.93;13.47;0.00;0.00;0
18/09/2025 15:58:00;0;0;30.07;28.94;0;122;12.2;2;0.2;0;0;475.87;192.83;35.29;118.38;89.32;11.16;0.00;0.00;0
18/09/2025 15:58:10;0;0;30.10;28.94;0;118;11.8;6;0.6;1;0.1;450.37;182.50;31.42;114.06;84.74;10.53;0.00;0.00;0
18/09/2025 15:58:20;0;0;30.12;28.94;0;83;8.3;5;0.5;0;0;560.63;227.18;41.05;140.15;104.46;13.25;0.00;0.00;0
18/09/2025 15:58:30;0;0;30.14;29.00;0;124;12.4;7;0.7;0;0;548.22;222.15;39.74;137.79;101.66;12.98;0.00;0.00;0
18/09/2025 15:58:40;0;0;30.15;29.00;0;111;11.1;3;0.3;0;0;444.95;180.30;34.73;109.89;80.53;10.95;0.00;0.00;0
18/09/2025 15:58:50;0;0;30.17;29.00;0;128;12.8;10;1;0;0;776.38;314.61;59.07;189.64;146.39;17.70;0.00;0.00;0
18/09/2025 15:59:00;0;0;30.20;29.06;0;164;16.4;10;1;0;0;699.01;283.25;54.79;169.19;132.23;15.99;0.00;0.00;0
18/09/2025 15:59:10;0;0;30.21;29.06;0;237;23.7;19;1.9;0;0;1101.00;446.15;78.10;271.25;214.51;23.71;0.00;0.00;0
18/09/2025 15:59:20;0;0;30.23;29.12;0;145;14.5;4;0.4;0;0;980.13;397.17;72.40;239.78;190.87;22.06;0.00;0.00;0
18/09/2025 15:59:30;0;0;30.25;29.12;0;170;17;12;1.2;0;0;899.67;364.57;70.04;217.90;171.99;20.77;0.00;0.00;0
18/09/2025 15:59:40;0;0;30.27;29.12;0;98;9.8;2;0.2;0;0;724.10;293.42;56.68;175.58;136.63;16.88;0.00;0.00;0
18/09/2025 15:59:50;0;0;30.30;29.19;0;110;11;12;1.2;0;0;908.05;367.96;67.82;222.82;174.57;21.06;0.00;0.00;0
18/09/2025 16:00:00;0;0;30.31;29.19;0;76;7.6;5;0.5;0;0;882.69;357.69;64.68;216.90;169.85;19.88;0.00;0.00;0
18/09/2025 16:00:10;0;0;30.34;29.19;0;133;13.3;5;0.5;0;0;988.69;400.64;71.67;243.41;189.53;21.75;0.00;0.00;0
18/09/2025 16:00:20;0;0;30.36;29.25;0;129;12.9;5;0.5;0;0;1062.30;430.46;80.98;259.18;201.58;24.14;0.00;0.00;0
18/09/2025 16:00:30;0;0;30.39;29.25;0;120;12;2;0.2;0;0;641.22;259.84;47.33;158.05;122.39;14.67;0.00;0.00;0
18/09/2025 16:00:40;0;0;30.40;29.25;0;182;18.2;14;1.4;0;0;651.03;263.81;49.98;159.97;122.21;15.49;0.00;0.00;0
18/09/2025 16:00:50;0;0;30.43;29.31;0;167;16.7;9;0.9;0;0;369.20;149.61;28.88;92.04;67.60;9.29;0.00;0.00;0
18/09/2025 16:01:00;0;0;30.45;29.31;0;148;14.8;9;0.9;0;0;683.02;276.77;52.90;168.20;126.13;16.25;0.00;0.00;0
18/09/2025 16:01:10;0;0;30.48;29.31;0;139;13.9;6;0.6;0;0;727.87;294.95;56.20;179.60;133.90;17.39;0.00;0.00;0
18/09/2025 16:01:20;0;0;30.49;29.38;0;300;30;30;3;0;0;1181.20;478.64;87.32;292.30;222.42;26.70;0.00;0.00;0
18/09/2025 16:01:30;0;0;30.52;29.38;0;235;23.5;21;2.1;0;0;1416.08;573.82;103.06;349.61;270.71;30.79;0.00;0.00;0
18/09/2025 16:01:40;0;0;30.54;29.38;0;116;11.6;4;0.4;0;0;967.46;392.03;73.58;236.36;182.74;21.77;0.00;0.00;0
18/09/2025 16:01:50;0;0;30.55;29.44;0;102;10.2;2;0.2;0;0;1175.37;476.28;87.92;288.17;222.17;26.60;0.00;0.00;0
18/09/2025 16:02:00;0;0;30.57;29.44;0;146;14.6;7;0.7;0;0;1187.92;481.37;89.59;290.41;225.98;27.05;0.00;0.00;0
18/09/2025 16:02:10;0;0;30.59;29.50;0;148;14.8;9;0.9;0;0;1237.20;501.34;92.71;302.79;235.46;28.25;0.00;0.00;0
18/09/2025 16:02:20;0;0;30.61;29.50;0;229;22.9;14;1.4;0;0;1425.72;577.73;103.17;354.05;279.97;30.63;0.00;0.00;0
18/09/2025 16:02:30;0;0;30.62;29.50;0;224;22.4;18;1.8;0;0;1545.42;626.24;111.83;380.50;284.07;29.63;0.00;0.00;0
18/09/2025 16:02:40;0;0;30.66;29.56;0;203;20.3;16;1.6;0;0;1493.81;605.32;107.18;365.11;268.39;29.63;0.00;0.00;0
18/09/2025 16:02:50;0;0;30.68;29.56;0;216;21.6;20;2;0;0;1330.38;539.10;91.79;332.29;252.70;26.72;0.00;0.00;0
18/09/2025 16:03:00;0;0;30.70;29.62;0;227;22.7;19;1.9;0;0;1438.62;582.96;104.86;352.04;255.61;29.63;0.00;0.00;0
18/09/2025 16:03:10;0;0;30.73;29.62;0;180;18;10;1;0;0;1379.84;559.14;99.34;347.10;237.60;29.63;0.00;0.00;0
18/09/2025 16:03:20;0;0;30.75;29.62;0;145;14.5;6;0.6;0;0;1360.49;551.30;95.27;340.71;238.18;26.72;0.00;0.00;0
18/09/2025 16:03:30;0;0;30.77;29.69;0;125;12.5;6;0.6;0;0;1285.94;521.09;84.81;321.25;237.60;23.53;0.00;0.00;0
18/09/2025 16:03:40;0;0;30.79;29.69;0;205;20.5;13;1.3;0;0;1278.77;518.18;76.97;321.83;239.34;23.53;0.00;0.00;0
18/09/2025 16:03:50;0;0;30.82;29.69;0;333;33.3;37;3.7;0;0;1174.12;475.78;63.90;285.81;237.60;20.33;0.00;0.00;0
18/09/2025 16:04:00;0;0;30.85;29.69;0;183;18.3;9;0.9;0;0;1261.57;511.21;71.16;320.96;241.66;22.66;0.00;0.00;0
18/09/2025 16:04:10;0;0;30.88;29.75;0;241;24.1;21;2.1;0;0;1379.12;558.85;75.23;356.11;277.10;23.53;0.00;0.00;0
18/09/2025 16:04:20;0;0;30.90;29.75;0;117;11.7;5;0.5;0;0;1229.31;498.14;64.19;310.21;241.08;20.33;0.00;0.00;0
18/09/2025 16:04:30;0;0;30.91;29.81;0;120;12;1;0.1;0;0;1177.70;477.23;59.25;293.08;237.60;18.30;0.00;0.00;0
18/09/2025 16:04:40;0;0;30.94;29.81;0;130;13;8;0.8;0;0;1101.00;446.15;59.25;268.39;238.18;17.14;0.00;0.00;0
18/09/2025 16:04:50;0;0;30.96;29.81;0;202;20.2;11;1.1;0;0;1139.00;461.54;59.25;277.68;237.60;18.30;0.00;0.00;0
18/09/2025 16:05:00;0;0;31.00;29.88;0;244;24.4;19;1.9;2;0.2;1057.28;428.43;59.25;257.64;238.18;17.43;0.00;0.00;0
18/09/2025 16:05:10;0;0;31.03;29.88;0;614;61.4;58;5.8;12;1.2;719.67;291.62;32.24;179.21;165.56;10.17;0.00;0.00;0
18/09/2025 16:05:20;0;0;31.04;29.88;0;203;20.3;16;1.6;0;0;623.62;252.70;31.61;152.82;145.74;9.77;0.00;0.00;0
18/09/2025 16:05:30;0;0;31.08;29.94;0;124;12.4;7;0.7;0;0;1225.10;496.44;65.41;333.61;306.15;22.51;0.00;0.00;0
18/09/2025 16:05:40;0;0;31.10;29.94;0;135;13.5;7;0.7;0;0;1546.85;626.82;70.00;389.22;339.84;24.11;0.00;0.00;0
18/09/2025 16:05:50;0;0;31.14;29.94;0;134;13.4;5;0.5;0;0;1442.92;584.70;64.48;363.66;325.32;20.33;0.00;0.00;0
18/09/2025 16:06:00;0;0;31.15;30.00;0;178;17.8;11;1.1;0;0;1355.47;549.26;61.29;344.20;299.76;20.62;0.00;0.00;0
18/09/2025 16:06:10;0;0;31.19;30.00;0;173;17.3;8;0.8;0;0;1331.81;539.68;59.25;335.19;303.24;20.33;0.00;0.00;0
18/09/2025 16:06:20;0;0;31.20;30.06;0;131;13.1;6;0.6;0;0;1284.51;520.51;59.25;321.54;295.11;19.75;0.00;0.00;0
18/09/2025 16:06:30;0;0;31.23;30.06;0;212;21.2;16;1.6;0;0;1200.64;486.52;59.25;293.95;264.90;19.75;0.00;0.00;0
18/09/2025 16:06:40;0;0;31.23;30.06;0;225;22.5;15;1.5;0;0;1238.63;501.92;59.25;307.31;284.07;19.46;0.00;0.00;0
18/09/2025 16:06:50;0;0;31.25;30.06;0;212;21.2;14;1.4;0;0;1178.42;477.52;59.25;287.56;250.96;17.43;0.00;0.00;0
18/09/2025 16:07:00;0;0;31.25;30.12;0;178;17.8;10;1;0;0;1235.05;500.47;59.25;303.82;275.94;18.88;0.00;0.00;0
18/09/2025 16:07:10;0;0;31.27;30.12;0;200;20;15;1.5;0;0;1255.83;508.89;61.00;307.89;274.78;18.30;0.00;0.00;0
18/09/2025 16:07:20;0;0;31.27;30.12;0;167;16.7;8;0.8;0;0;1232.18;499.30;61.00;303.53;274.78;17.43;0.00;0.00;0
18/09/2025 16:07:30;0;0;31.29;30.12;0;230;23;18;1.8;0;0;1354.75;548.97;62.74;336.94;308.47;19.75;0.00;0.00;0
18/09/2025 16:07:40;0;0;31.28;30.12;0;327;32.7;30;3;1;0.1;1288.09;521.96;61.87;320.09;289.30;20.04;0.00;0.00;0
18/09/2025 16:07:50;0;0;31.28;30.12;0;232;23.2;16;1.6;0;0;1291.67;523.41;62.74;320.38;285.81;19.75;0.00;0.00;0
18/09/2025 16:08:00;0;0;31.28;30.12;0;283;28.3;27;2.7;0;0;1046.53;424.07;58.38;254.44;238.18;16.85;0.00;0.00;0
18/09/2025 16:08:10;0;0;31.28;30.12;0;244;24.4;18;1.8;0;0;1277.34;517.60;59.25;320.67;274.78;19.17;0.00;0.00;0
18/09/2025 16:08:20;0;0;31.28;30.12;0;355;35.5;25;2.5;2;0.2;1293.11;523.99;59.84;323.57;283.49;18.59;0.00;0.00;0
18/09/2025 16:08:30;0;0;31.27;30.12;0;474;47.4;40;4;1;0.1;1337.55;542.00;61.29;337.52;299.18;18.88;0.00;0.00;0
18/09/2025 16:08:40;0;0;31.26;30.12;0;750;75;58;5.8;3;0.3;1247.23;505.40;59.25;305.86;266.64;19.17;0.00;0.00;0
18/09/2025 16:08:50;0;0;31.27;30.12;0;485;48.5;25;2.5;4;0.4;1233.61;499.88;59.25;302.95;264.90;18.59;0.00;0.00;0
18/09/2025 16:09:00;0;0;31.26;30.12;0;346;34.6;27;2.7;0;0;1385.57;561.46;59.25;348.84;309.63;18.59;0.00;0.00;0
18/09/2025 16:09:10;0;0;31.27;30.12;0;275;27.5;23;2.3;0;0;1403.49;568.72;59.84;354.07;310.79;20.04;0.00;0.00;0
18/09/2025 16:09:20;0;0;31.26;30.12;0;156;15.6;8;0.8;0;0;922.52;373.82;43.57;224.53;227.72;13.94;0.00;0.00;0
18/09/2025 16:09:30;0;0;31.25;30.12;0;170;17;8;0.8;0;0;861.59;349.13;42.99;221.04;214.94;12.49;0.00;0.00;0
18/09/2025 16:09:40;0;0;31.26;30.12;0;274;27.4;29;2.9;0;0;741.89;300.63;39.50;178.34;181.25;12.20;0.00;0.00;0
18/09/2025 16:09:50;0;0;31.25;30.19;0;278;27.8;26;2.6;0;0;770.56;312.25;38.05;185.60;190.54;10.46;0.00;0.00;0
18/09/2025 16:10:00;0;0;31.26;30.12;0;210;21;18;1.8;0;0;705.33;285.81;35.15;172.53;176.02;10.17;0.00;0.00;0
18/09/2025 16:10:10;0;0;31.25;30.19;0;256;25.6;25;2.5;0;0;850.12;344.49;39.50;203.90;204.48;12.20;0.00;0.00;0
18/09/2025 16:10:20;0;0;31.26;30.19;0;113;11.3;2;0.2;0;0;926.11;375.28;41.83;237.60;238.18;12.20;0.00;0.00;0
18/09/2025 16:10:30;0;0;31.28;30.19;0;92;9.2;0;0;0;0;922.52;373.82;45.02;237.60;237.60;12.78;0.00;0.00;0
18/09/2025 16:10:40;0;0;31.28;30.19;0;168;16.8;9;0.9;0;0;712.50;288.72;34.86;169.34;165.56;11.04;0.00;0.00;0
18/09/2025 16:10:50;0;0;31.29;30.19;0;164;16.4;8;0.8;0;0;1127.53;456.90;53.74;274.49;264.90;14.52;0.00;0.00;0
18/09/2025 16:11:00;0;0;31.26;30.19;0;146;14.6;4;0.4;0;0;1211.39;490.88;59.25;297.72;277.68;15.39;0.00;0.00;0
18/09/2025 16:11:10;0;0;31.28;30.19;0;116;11.6;5;0.5;0;0;1193.47;483.62;56.64;287.27;264.90;16.27;0.00;0.00;0
18/09/2025 16:11:20;0;0;31.27;30.19;0;114;11.4;5;0.5;0;0;979.87;397.06;45.60;238.47;237.60;13.94;0.00;0.00;0
18/09/2025 16:11:30;0;0;31.29;30.19;0;67;6.7;2;0.2;0;0;835.07;338.39;39.50;205.36;202.74;12.20;0.00;0.00;0
18/09/2025 16:11:40;0;0;31.28;30.19;0;73;7.3;2;0.2;0;0;1012.84;410.42;48.80;250.96;238.18;15.68;0.00;0.00;0
18/09/2025 16:11:50;0;0;31.27;30.19;0;66;6.6;0;0;0;0;1068.03;432.79;53.44;259.67;238.18;16.85;0.00;0.00;0
18/09/2025 16:12:00;0;0;31.28;30.25;0;203;20.3;16;1.6;1;0.1;1077.35;436.56;51.70;269.55;259.67;14.81;0.00;0.00;0
18/09/2025 16:12:10;0;0;31.28;30.25;0;175;17.5;12;1.2;0;0;1146.88;464.74;56.06;280.88;256.19;15.39;0.00;0.00;0
18/09/2025 16:12:20;0;0;31.27;30.25;0;179;17.9;11;1.1;0;0;912.49;369.76;44.15;219.30;221.91;12.49;0.00;0.00;0
18/09/2025 16:12:30;0;0;31.28;30.25;0;152;15.2;9;0.9;0;0;987.75;400.26;47.05;237.89;237.60;13.65;0.00;0.00;0
18/09/2025 16:12:40;0;0;31.29;30.25;0;249;24.9;18;1.8;0;0;1006.39;407.81;46.18;239.34;223.07;13.94;0.00;0.00;0
18/09/2025 16:12:50;0;0;31.29;30.25;0;197;19.7;16;1.6;0;0;1150.46;466.19;55.77;286.98;237.60;17.14;0.00;0.00;0
18/09/2025 16:13:00;0;0;31.31;30.25;0;172;17.2;14;1.4;0;0;645.84;261.71;30.79;154.24;159.17;9.29;0.00;0.00;0
18/09/2025 16:13:10;0;0;31.31;30.25;0;175;17.5;9;0.9;0;0;746.19;302.37;34.86;178.05;181.83;10.75;0.00;0.00;0
18/09/2025 16:13:20;0;0;31.32;30.25;0;169;16.9;12;1.2;0;0;767.69;311.08;38.34;187.35;191.12;12.20;0.00;0.00;0
18/09/2025 16:13:30;0;0;31.34;30.25;0;147;14.7;4;0.4;0;0;818.59;331.71;39.50;197.51;202.74;11.62;0.00;0.00;0
18/09/2025 16:13:40;0;0;31.34;30.25;0;202;20.2;16;1.6;0;0;800.67;324.45;39.50;191.70;193.45;12.20;0.00;0.00;0
18/09/2025 16:13:50;0;0;31.35;30.25;0;205;20.5;19;1.9;0;0;738.30;299.18;37.47;177.18;179.51;10.75;0.00;0.00;0
18/09/2025 16:14:00;0;0;31.36;30.31;0;219;21.9;21;2.1;0;0;759.09;307.60;38.05;185.31;184.73;10.75;0.00;0.00;0
18/09/2025 16:14:10;0;0;31.37;30.31;0;222;22.2;15;1.5;0;0;660.17;267.52;31.08;162.08;160.33;10.46;0.00;0.00;0
18/09/2025 16:14:20;0;0;31.37;30.31;0;238;23.8;18;1.8;0;0;775.58;314.28;39.50;185.90;189.96;11.91;0.00;0.00;0
18/09/2025 16:14:30;0;0;31.38;30.31;0;205;20.5;22;2.2;0;0;823.60;333.74;39.50;200.42;203.32;11.62;0.00;0.00;0
18/09/2025 16:14:40;0;0;31.39;30.31;0;234;23.4;19;1.9;0;0;1065.16;431.63;49.38;255.61;237.60;13.65;0.00;0.00;0
18/09/2025 16:14:50;0;0;31.39;30.31;0;250;25;26;2.6;0;0;1135.41;460.09;56.06;276.81;243.41;15.39;0.00;0.00;0
18/09/2025 16:15:00;0;0;31.39;30.31;0;222;22.2;26;2.6;0;0;905.32;366.85;45.89;218.43;213.78;13.36;0.00;0.00;0
18/09/2025 16:15:10;0;0;31.41;30.31;0;145;14.5;5;0.5;0;0;773.43;313.41;39.50;185.90;190.54;11.33;0.00;0.00;0
18/09/2025 16:15:20;0;0;31.40;30.31;0;248;24.8;27;2.7;0;0;782.75;317.18;39.50;188.22;190.54;12.78;0.00;0.00;0
18/09/2025 16:15:30;0;0;31.42;30.31;0;249;24.9;22;2.2;0;0;696.01;282.04;37.76;165.85;169.63;10.75;0.00;0.00;0
18/09/2025 16:15:40;0;0;31.42;30.38;0;255;25.5;19;1.9;0;0;766.98;310.79;39.50;185.60;189.96;12.20;0.00;0.00;0
18/09/2025 16:15:50;0;0;31.41;30.38;0;216;21.6;21;2.1;0;0;918.22;372.08;45.02;222.49;220.75;12.78;0.00;0.00;0
18/09/2025 16:16:00;0;0;31.44;30.38;0;227;22.7;20;2;0;0;832.92;337.52;39.50;197.51;204.48;11.91;0.00;0.00;0
18/09/2025 16:16:10;0;0;31.45;30.38;0;222;22.2;20;2;0;0;893.85;362.21;43.86;228.88;227.72;13.36;0.00;0.00;0
18/09/2025 16:16:20;0;0;31.45;30.38;0;146;14.6;7;0.7;0;0;810.70;328.51;39.50;203.61;205.07;12.20;0.00;0.00;0
18/09/2025 16:16:30;0;0;31.47;30.38;0;250;25;18;1.8;0;0;888.12;359.88;41.83;237.31;237.60;12.20;0.00;0.00;0
18/09/2025 16:16:40;0;0;31.46;30.38;0;243;24.3;17;1.7;0;0;868.04;351.75;39.50;218.14;212.04;12.20;0.00;0.00;0
18/09/2025 16:16:50;0;0;31.46;30.44;0;254;25.4;19;1.9;0;0;1069.47;433.37;50.54;262.87;239.92;15.39;0.00;0.00;0
18/09/2025 16:17:00;0;0;31.47;30.44;0;242;24.2;19;1.9;0;0;1161.93;470.84;54.61;287.27;249.80;15.68;0.00;0.00;0
18/09/2025 16:17:10;0;0;31.48;30.44;0;167;16.7;7;0.7;0;0;801.38;324.74;39.50;193.45;199.26;11.04;0.00;0.00;0
18/09/2025 16:17:20;0;0;31.50;30.44;0;195;19.5;13;1.3;0;0;759.09;307.60;35.73;182.70;182.41;10.17;0.00;0.00;0
18/09/2025 16:17:30;0;0;31.50;30.44;0;199;19.9;13;1.3;0;0;1283.79;520.22;59.25;321.25;289.88;15.68;0.00;0.00;0
18/09/2025 16:17:40;0;0;31.50;30.44;0;233;23.3;18;1.8;0;0;1022.87;414.49;45.60;247.76;238.18;14.23;0.00;0.00;0
18/09/2025 16:17:50;0;0;31.52;30.50;0;209;20.9;18;1.8;0;0;799.95;324.16;39.50;193.16;195.19;12.20;0.00;0.00;0
18/09/2025 16:18:00;0;0;31.52;30.44;0;210;21;13;1.3;0;0;1222.86;495.53;55.77;297.43;273.61;14.81;0.00;0.00;0
18/09/2025 16:18:10;0;0;31.51;30.50;0;394;39.4;33;3.3;3;0.3;842.96;341.58;38.63;204.78;206.23;11.62;0.00;0.00;0
18/09/2025 16:18:20;0;0;31.52;30.50;0;202;20.2;11;1.1;0;0;1047.96;424.65;48.22;252.41;238.18;13.65;0.00;0.00;0
18/09/2025 16:18:30;0;0;31.51;30.50;0;253;25.3;23;2.3;0;0;923.96;374.40;44.73;237.60;237.60;14.52;0.00;0.00;0
18/09/2025 16:18:40;0;0;31.54;30.50;0;295;29.5;29;2.9;0;0;954.06;386.60;44.15;228.01;225.98;13.07;0.00;0.00;0
18/09/2025 16:18:50;0;0;31.53;30.50;0;245;24.5;19;1.9;0;0;1027.17;416.23;48.22;254.44;242.24;14.81;0.00;0.00;0
18/09/2025 16:19:00;0;0;31.56;30.50;0;181;18.1;11;1.1;0;0;1004.24;406.94;45.89;250.67;238.18;13.07;0.00;0.00;0
18/09/2025 16:19:10;0;0;31.55;30.50;0;79;7.9;3;0.3;0;0;12770.51;5174.86;2104.68;5021.50;3863.14;579.76;0.00;0.00;0
18/09/2025 16:19:20;0;0;31.55;30.50;0;270;27;25;2.5;0;0;1184.15;479.84;55.19;316.31;243.41;20.04;0.00;0.00;0
18/09/2025 16:19:30;0;0;31.58;30.56;0;254;25.4;22;2.2;0;0;1429.97;579.45;64.68;368.56;344.05;20.77;0.00;0.00;0
18/09/2025 16:19:40;0;0;31.57;30.56;0;310;31;31;3.1;0;0;1108.89;449.34;51.12;281.17;249.22;17.14;0.00;0.00;0
18/09/2025 16:19:50;0;0;31.58;30.56;0;252;25.2;17;1.7;0;0;1212.83;491.46;58.09;300.63;275.36;18.30;0.00;0.00;0
18/09/2025 16:20:00;0;0;31.59;30.56;0;231;23.1;13;1.3;0;0;1230.03;498.43;59.25;304.11;270.13;18.59;0.00;0.00;0
18/09/2025 16:20:10;0;0;31.60;30.62;0;191;19.1;11;1.1;0;0;1225.73;496.69;56.06;305.28;273.61;17.43;0.00;0.00;0
18/09/2025 16:20:20;0;0;31.61;30.62;0;144;14.4;7;0.7;0;0;916.79;371.50;47.05;225.11;214.94;13.65;0.00;0.00;0
18/09/2025 16:20:30;0;0;31.62;30.62;0;186;18.6;9;0.9;0;0;1235.76;500.76;60.42;307.31;282.33;19.75;0.00;0.00;0
18/09/2025 16:20:40;0;0;31.63;30.62;0;138;13.8;4;0.4;0;0;987.03;399.97;46.18;244.57;222.49;14.52;0.00;0.00;0
18/09/2025 16:20:50;0;0;31.64;30.62;0;218;21.8;17;1.7;0;0;934.71;378.76;45.02;234.69;208.55;14.81;0.00;0.00;0
18/09/2025 16:21:00;0;0;31.66;30.62;0;143;14.3;10;1;0;0;370.59;150.17;18.59;99.34;81.91;6.39;0.00;0.00;0
18/09/2025 16:21:10;0;0;31.66;30.62;0;253;25.3;23;2.3;0;0;1083.94;439.23;96.07;357.70;294.64;33.13;0.00;0.00;0
18/09/2025 16:21:20;0;0;31.68;30.62;0;490;49;48;4.8;3;0.3;888.61;360.08;63.63;228.48;165.42;23.13;0.00;0.00;0
18/09/2025 16:21:30;0;0;31.69;30.69;0;1089;108.9;79;7.9;20;2;617.48;250.21;40.17;163.68;158.56;23.13;0.00;0.00;0
18/09/2025 16:21:40;0;0;31.67;30.69;0;1161;116.1;79;7.9;25;2.5;297.61;120.60;23.15;81.60;77.04;14.92;0.00;0.00;0
18/09/2025 16:21:50;0;0;31.66;30.69;0;811;81.1;76;7.6;12;1.2;829.25;336.03;40.70;214.96;222.38;16.63;0.00;0.00;0
18/09/2025 16:22:00;0;0;31.64;30.69;0;443;44.3;39;3.9;1;0.1;285.47;115.68;14.92;75.68;78.86;9.73;0.00;0.00;0
